Subpopulation 1,Subpopulation 2,Subpopulation 3
489.3960268572441,534.3329176644389,476.2710554783169
489.39602685728937,534.3329176644739,476.2710554782366
489.3960268573346,534.3329176645091,476.27105547815626
489.39602685737987,534.3329176645441,476.27105547807594
489.39602685742506,534.3329176645792,476.2710554779956
489.3960268574703,534.3329176646143,476.2710554779153
489.39602685751555,534.3329176646494,476.271055477835
489.3960268575608,534.3329176646845,476.27105547775466
489.39602685760605,534.3329176647195,476.27105547767434
489.39602685765124,534.3329176647546,476.2710554775941
489.3960268576965,534.3329176647896,476.27105547751376
489.39602685774173,534.3329176648248,476.27105547743344
489.396026857787,534.3329176648599,476.2710554773531
489.3960268578322,534.3329176648949,476.2710554772728
489.3960268578774,534.33291766493,476.2710554771925
489.39602685792266,534.3329176649651,476.27105547711216
489.3960268579679,534.3329176650002,476.27105547703184
489.39602685801316,534.3329176650352,476.2710554769515
489.3960268580584,534.3329176650703,476.2710554768712
489.3960268581036,534.3329176651055,476.2710554767909
489.39602685814884,534.3329176651405,476.27105547671056
489.3960268581941,534.3329176651756,476.27105547663024
489.39602685823934,534.3329176652106,476.2710554765499
489.3960268582846,534.3329176652458,476.2710554764696
489.3960268583298,534.3329176652808,476.2710554763893
489.396026858375,534.3329176653159,476.27105547630896
489.39602685842027,534.332917665351,476.27105547622864
489.3960268584655,534.332917665386,476.2710554761483
489.39602685851077,534.3329176654212,476.27105547606806
489.39602685855596,534.3329176654562,476.27105547598774
489.3960268586012,534.3329176654913,476.2710554759074
489.39602685864645,534.3329176655263,476.2710554758271
489.3960268586917,534.3329176655615,476.2710554757468
489.39602685873695,534.3329176655965,476.27105547566646
489.39602685878214,534.3329176656316,476.27105547558614
489.3960268588274,534.3329176656667,476.2710554755058
489.39602685887263,534.3329176657018,476.2710554754255
489.3960268589179,534.3329176657369,476.2710554753452
489.3960268589631,534.3329176657719,476.27105547526486
489.3960268590083,534.332917665807,476.27105547518454
489.39602685905356,534.332917665842,476.2710554751042
489.3960268590988,534.3329176658772,476.2710554750239
489.39602685914406,534.3329176659123,476.2710554749436
489.3960268591893,534.3329176659473,476.27105547486326
489.3960268592345,534.3329176659824,476.27105547478294
489.39602685927974,534.3329176660175,476.2710554747026
489.396026859325,534.3329176660526,476.27105547462236
489.39602685937024,534.3329176660876,476.27105547454204
489.3960268594155,534.3329176661227,476.2710554744617
489.3960268594607,534.3329176661579,476.2710554743814
489.3960268595059,534.3329176661929,476.2710554743011
489.39602685955117,534.332917666228,476.27105547422076
489.3960268595964,534.332917666263,476.27105547414044
489.39602685964167,534.3329176662982,476.2710554740601
489.39602685968686,534.3329176663332,476.2710554739798
489.3960268597321,534.3329176663683,476.2710554738995
489.39602685977735,534.3329176664034,476.27105547381916
489.3960268598226,534.3329176664384,476.27105547373884
489.39602685986785,534.3329176664736,476.2710554736585
489.39602685991304,534.3329176665086,476.2710554735782
489.3960268599583,534.3329176665437,476.2710554734979
489.39602686000353,534.3329176665787,476.27105547341756
489.3960268600488,534.3329176666139,476.27105547333724
489.396026860094,534.332917666649,476.2710554732569
489.3960268601392,534.332917666684,476.27105547317666
489.39602686018446,534.3329176667191,476.27105547309634
489.3960268602297,534.3329176667542,476.271055473016
489.39602686027496,534.3329176667893,476.2710554729357
489.3960268603202,534.3329176668243,476.2710554728554
489.3960268603654,534.3329176668594,476.27105547277506
489.39602686041064,534.3329176668946,476.27105547269474
489.3960268604559,534.3329176669296,476.2710554726144
489.39602686050114,534.3329176669647,476.2710554725341
489.3960268605464,534.3329176669997,476.2710554724538
489.3960268605916,534.3329176670348,476.27105547237346
489.3960268606368,534.3329176670699,476.27105547229314
489.39602686068207,534.332917667105,476.2710554722128
489.3960268607273,534.3329176671401,476.2710554721325
489.3960268607725,534.3329176671751,476.2710554720522
489.39602686081776,534.3329176672103,476.27105547197186
489.396026860863,534.3329176672453,476.27105547189154
489.39602686090825,534.3329176672804,476.2710554718112
489.3960268609442,534.3329176673083,476.2710554717474
489.39602686094537,534.3329176673096,476.2710554717449
489.3960268609466,534.3329176673109,476.2710554717424
489.39602686094787,534.3329176673121,476.2710554717399
489.39602686094906,534.3329176673134,476.2710554717374
489.3960268609503,534.3329176673147,476.2710554717349
489.3960268609515,534.332917667316,476.2710554717324
489.39602686095276,534.3329176673172,476.2710554717299
489.396026860954,534.3329176673185,476.2710554717274
489.3960268609552,534.3329176673199,476.2710554717249
489.39602686095645,534.3329176673211,476.2710554717224
489.3960268609577,534.3329176673224,476.2710554717199
489.3960268609589,534.3329176673236,476.2710554717174
489.39602686096015,534.3329176673249,476.2710554717149
489.39602686096134,534.3329176673262,476.2710554717124
489.3960268609626,534.3329176673275,476.2710554717099
489.39602686096384,534.3329176673287,476.27105547170737
489.39602686096504,534.33291766733,476.27105547170487
489.3960268609663,534.3329176673313,476.27105547170237
489.39602686096754,534.3329176673326,476.27105547169987
489.39602686096873,534.3329176673338,476.27105547169737
489.39602686097,534.3329176673351,476.27105547169486
489.3960268609712,534.3329176673365,476.27105547169236
489.3960268609724,534.3329176673377,476.2710554716898
489.3960268609737,534.332917667339,476.2710554716873
489.39602686097487,534.3329176673402,476.2710554716848
489.3960268609761,534.3329176673416,476.2710554716823
489.3960268609774,534.3329176673428,476.2710554716798
489.39602686097857,534.3329176673441,476.2710554716773
489.3960268609798,534.3329176673453,476.2710554716748
489.396026860981,534.3329176673467,476.2710554716723
489.39602686098226,534.3329176673479,476.2710554716698
489.3960268609835,534.3329176673492,476.2710554716673
489.3960268609847,534.3329176673504,476.2710554716648
489.39602686098596,534.3329176673517,476.2710554716623
489.3960268609872,534.3329176673531,476.2710554716598
489.3960268609884,534.3329176673543,476.2710554716573
489.39602686098965,534.3329176673556,476.2710554716548
489.39602686099084,534.3329176673568,476.2710554716523
489.3960268609921,534.3329176673582,476.2710554716498
489.39602686099335,534.3329176673594,476.2710554716473
489.39602686099454,534.3329176673607,476.2710554716448
489.3960268609958,534.3329176673619,476.2710554716423
489.39602686099704,534.3329176673633,476.2710554716398
489.39602686099823,534.3329176673645,476.2710554716373
489.3960268609995,534.3329176673658,476.2710554716348
489.3960268610007,534.332917667367,476.2710554716323
489.3960268610019,534.3329176673684,476.2710554716298
489.3960268610032,534.3329176673697,476.2710554716273
489.3960268610044,534.3329176673709,476.2710554716247
489.3960268610056,534.3329176673722,476.2710554716222
489.3960268610069,534.3329176673734,476.2710554716197
489.39602686100807,534.3329176673748,476.2710554716172
489.3960268610093,534.332917667376,476.2710554716147
489.3960268610105,534.3329176673773,476.2710554716122
489.39602686101176,534.3329176673785,476.2710554716097
489.396026861013,534.3329176673799,476.2710554716072
489.3960268610142,534.3329176673811,476.2710554716047
489.39602686101546,534.3329176673824,476.2710554716022
489.3960268610167,534.3329176673836,476.2710554715997
489.3960268610179,534.332917667385,476.2710554715972
489.39602686101915,534.3329176673863,476.2710554715947
489.39602686102035,534.3329176673875,476.2710554715922
489.3960268610216,534.3329176673888,476.2710554715897
489.39602686102285,534.3329176673901,476.2710554715872
489.39602686102404,534.3329176673914,476.2710554715847
489.3960268610253,534.3329176673926,476.2710554715822
489.39602686102654,534.3329176673939,476.2710554715797
489.39602686102774,534.3329176673952,476.2710554715772
489.396026861029,534.3329176673965,476.2710554715747
489.3960268610302,534.3329176673977,476.2710554715722
489.39602686103143,534.332917667399,476.2710554715697
489.3960268610327,534.3329176674002,476.2710554715672
489.3960268610339,534.3329176674016,476.2710554715647
489.3960268610351,534.3329176674029,476.27105547156214
489.3960268610364,534.3329176674041,476.27105547155963
489.39602686103757,534.3329176674054,476.27105547155713
489.3960268610388,534.3329176674067,476.27105547155463
489.39602686104,534.332917667408,476.27105547155213
489.39602686104126,534.3329176674092,476.27105547154963
489.3960268610425,534.3329176674105,476.27105547154713
489.3960268610437,534.3329176674118,476.2710554715446
489.39602686104496,534.3329176674131,476.2710554715421
489.3960268610462,534.3329176674143,476.2710554715396
489.3960268610474,534.3329176674156,476.2710554715371
489.39602686104865,534.332917667417,476.2710554715346
489.39602686104985,534.3329176674182,476.2710554715321
489.3960268610511,534.3329176674195,476.2710554715296
489.39602686105235,534.3329176674207,476.2710554715271
489.39602686105354,534.332917667422,476.2710554715246
489.3960268610548,534.3329176674233,476.2710554715221
489.39602686105604,534.3329176674246,476.2710554715196
489.39602686105724,534.3329176674258,476.2710554715171
489.3960268610585,534.3329176674271,476.2710554715146
489.3960268610597,534.3329176674284,476.2710554715121
489.39602686106093,534.3329176674297,476.2710554715096
489.3960268610622,534.3329176674309,476.2710554715071
489.3960268610634,534.3329176674322,476.2710554715046
489.3960268610646,534.3329176674335,476.2710554715021
489.3960268610659,534.3329176674348,476.27105547149955
489.39602686106707,534.332917667436,476.27105547149705
489.3960268610683,534.3329176674373,476.27105547149455
489.3960268610695,534.3329176674387,476.27105547149205
489.39602686107077,534.3329176674399,476.27105547148955
489.396026861072,534.3329176674412,476.27105547148705
489.3960268610732,534.3329176674424,476.27105547148454
489.39602686107446,534.3329176674438,476.27105547148204
489.3960268610757,534.332917667445,476.27105547147954
489.3960268610769,534.3329176674463,476.27105547147704
489.39602686107816,534.3329176674475,476.27105547147454
489.39602686107935,534.3329176674488,476.27105547147204
489.3960268610806,534.3329176674501,476.27105547146954
489.39602686108185,534.3329176674514,476.27105547146704
489.39602686108304,534.3329176674526,476.27105547146454
489.3960268610843,534.3329176674539,476.27105547146203
489.39602686108555,534.3329176674553,476.27105547145953
489.39602686108674,534.3329176674565,476.27105547145703
489.396026861088,534.3329176674578,476.27105547145453
489.3960268610892,534.332917667459,476.27105547145203
489.39602686109043,534.3329176674604,476.27105547144953
489.3960268610917,534.3329176674616,476.271055471447
489.3960268610929,534.3329176674629,476.2710554714445
489.39602686109413,534.3329176674641,476.271055471442
489.3960268610954,534.3329176674655,476.2710554714395
489.3960268610966,534.3329176674667,476.27105547143697
489.3960268610978,534.332917667468,476.27105547143447
489.396026861099,534.3329176674692,476.27105547143196
489.39602686110027,534.3329176674705,476.27105547142946
489.3960268611015,534.3329176674719,476.27105547142696
489.3960268611027,534.3329176674731,476.27105547142446
489.39602686110396,534.3329176674744,476.27105547142196
489.3960268611052,534.3329176674756,476.27105547141946
489.3960268611064,534.332917667477,476.27105547141696
489.39602686110766,534.3329176674782,476.27105547141446
489.39602686110885,534.3329176674795,476.27105547141196
489.3960268611101,534.3329176674807,476.27105547140945
489.39602686111135,534.3329176674821,476.27105547140695
489.39602686111255,534.3329176674833,476.27105547140445
489.3960268611138,534.3329176674846,476.27105547140195
489.39602686111505,534.3329176674858,476.27105547139945
489.39602686111624,534.3329176674872,476.27105547139695
489.3960268611175,534.3329176674885,476.27105547139445
489.3960268611187,534.3329176674897,476.27105547139195
489.39602686111994,534.332917667491,476.27105547138945
489.3960268611212,534.3329176674923,476.27105547138694
489.3960268611224,534.3329176674936,476.27105547138444
489.39602686112363,534.3329176674948,476.27105547138194
489.3960268611249,534.3329176674961,476.27105547137944
489.3960268611261,534.3329176674973,476.27105547137694
489.3960268611273,534.3329176674987,476.27105547137444
489.3960268611285,534.3329176674999,476.2710554713719
489.39602686112977,534.3329176675012,476.2710554713694
489.396026861131,534.3329176675024,476.2710554713669
489.3960268611322,534.3329176675038,476.2710554713644
489.39602686113346,534.3329176675051,476.2710554713619
489.3960268611347,534.3329176675063,476.2710554713594
489.3960268611359,534.3329176675076,476.2710554713569
489.39602686113716,534.3329176675089,476.2710554713544
489.39602686113835,534.3329176675102,476.2710554713519
489.3960268611396,534.3329176675114,476.27105547134937
489.39602686114085,534.3329176675127,476.27105547134687
489.39602686114205,534.332917667514,476.27105547134437
489.3960268611433,534.3329176675153,476.27105547134187
489.39602686114455,534.3329176675165,476.27105547133937
489.39602686114574,534.3329176675178,476.27105547133687
489.396026861147,534.332917667519,476.27105547133436
489.3960268611482,534.3329176675204,476.27105547133186
489.39602686114944,534.3329176675217,476.27105547132936
489.3960268611507,534.3329176675229,476.27105547132686
489.3960268611519,534.3329176675242,476.27105547132436
489.39602686115313,534.3329176675255,476.27105547132186
489.3960268611544,534.3329176675268,476.27105547131936
489.3960268611556,534.332917667528,476.27105547131686
489.3960268611568,534.3329176675293,476.27105547131436
489.3960268611581,534.3329176675306,476.27105547131185
489.39602686115927,534.3329176675319,476.2710554713093
489.3960268611605,534.3329176675331,476.2710554713068
489.3960268611617,534.3329176675344,476.2710554713043
489.39602686116297,534.3329176675358,476.2710554713018
489.3960268611642,534.332917667537,476.2710554712993
489.3960268611654,534.3329176675383,476.2710554712968
489.39602686116666,534.3329176675395,476.2710554712943
489.3960268611679,534.3329176675409,476.2710554712918
489.3960268611691,534.3329176675421,476.2710554712893
489.39602686117036,534.3329176675434,476.2710554712868
489.39602686117155,534.3329176675446,476.2710554712843
489.3960268611728,534.3329176675459,476.2710554712818
489.39602686117405,534.3329176675472,476.2710554712793
489.39602686117524,534.3329176675485,476.2710554712768
489.3960268611765,534.3329176675497,476.2710554712743
489.39602686117775,534.332917667551,476.2710554712718
489.39602686117894,534.3329176675524,476.2710554712693
489.3960268611802,534.3329176675536,476.2710554712668
489.3960268611814,534.3329176675549,476.2710554712643
489.39602686118263,534.3329176675561,476.2710554712618
489.3960268611839,534.3329176675575,476.2710554712593
489.3960268611851,534.3329176675587,476.2710554712568
489.39602686118633,534.33291766756,476.2710554712543
489.3960268611876,534.3329176675612,476.27105547125177
489.3960268611888,534.3329176675626,476.27105547124927
489.39602686119,534.3329176675638,476.2710554712467
489.3960268611912,534.3329176675651,476.2710554712442
489.39602686119247,534.3329176675663,476.2710554712417
489.3960268611937,534.3329176675676,476.2710554712392
489.3960268611949,534.332917667569,476.2710554712367
489.39602686119616,534.3329176675702,476.2710554712342
489.3960268611974,534.3329176675715,476.2710554712317
489.3960268611986,534.3329176675727,476.2710554712292
489.39602686119986,534.3329176675741,476.2710554712267
489.39602686120105,534.3329176675753,476.2710554712242
489.3960268612023,534.3329176675766,476.2710554712217
489.39602686120355,534.3329176675778,476.2710554712192
489.39602686120475,534.3329176675792,476.2710554712167
489.396026861206,534.3329176675804,476.2710554712142
489.39602686120725,534.3329176675817,476.2710554712117
489.39602686120844,534.3329176675829,476.2710554712092
489.3960268612097,534.3329176675843,476.2710554712067
489.3960268612109,534.3329176675855,476.2710554712042
489.39602686121214,534.3329176675868,476.2710554712017
489.3960268612134,534.332917667588,476.2710554711992
489.3960268612146,534.3329176675894,476.2710554711967
489.39602686121583,534.3329176675907,476.2710554711942
489.3960268612171,534.3329176675919,476.2710554711917
489.3960268612183,534.3329176675932,476.2710554711892
489.3960268612195,534.3329176675944,476.2710554711867
489.3960268612207,534.3329176675958,476.2710554711841
489.39602686122197,534.332917667597,476.2710554711816
489.3960268612232,534.3329176675983,476.2710554711791
489.3960268612244,534.3329176675995,476.2710554711766
489.39602686122566,534.3329176676009,476.2710554711741
489.3960268612269,534.3329176676021,476.2710554711716
489.3960268612281,534.3329176676034,476.2710554711691
489.39602686122936,534.3329176676046,476.2710554711666
489.39602686123055,534.332917667606,476.2710554711641
489.3960268612318,534.3329176676073,476.2710554711616
489.39602686123305,534.3329176676085,476.2710554711591
489.39602686123425,534.3329176676098,476.2710554711566
489.3960268612355,534.3329176676111,476.2710554711541
489.39602686123675,534.3329176676124,476.2710554711516
489.39602686123794,534.3329176676136,476.2710554711491
489.3960268612392,534.3329176676149,476.2710554711466
489.3960268612404,534.3329176676161,476.2710554711441
489.39602686124164,534.3329176676175,476.2710554711416
489.3960268612429,534.3329176676187,476.2710554711391
489.3960268612441,534.33291766762,476.2710554711366
489.39602686124533,534.3329176676212,476.2710554711341
489.3960268612466,534.3329176676226,476.2710554711316
489.3960268612478,534.3329176676239,476.2710554711291
489.396026861249,534.3329176676251,476.2710554711266
489.3960268612502,534.3329176676264,476.2710554711241
489.39602686125147,534.3329176676277,476.2710554711216
489.3960268612527,534.332917667629,476.27105547111904
489.3960268612539,534.3329176676302,476.27105547111654
489.39602686125517,534.3329176676315,476.27105547111404
489.3960268612564,534.3329176676328,476.27105547111154
489.3960268612576,534.3329176676341,476.27105547110904
489.39602686125886,534.3329176676353,476.27105547110654
489.39602686126005,534.3329176676366,476.27105547110403
489.3960268612613,534.332917667638,476.27105547110153
489.39602686126256,534.3329176676392,476.27105547109903
489.39602686126375,534.3329176676405,476.27105547109653
489.396026861265,534.3329176676417,476.27105547109403
489.39602686126625,534.332917667643,476.27105547109153
489.39602686126744,534.3329176676443,476.271055471089
489.3960268612687,534.3329176676456,476.2710554710865
489.3960268612699,534.3329176676468,476.271055471084
489.39602686127114,534.3329176676481,476.2710554710815
489.3960268612724,534.3329176676494,476.271055471079
489.3960268612736,534.3329176676507,476.2710554710765
489.39602686127483,534.3329176676519,476.271055471074
489.3960268612761,534.3329176676532,476.2710554710715
489.3960268612773,534.3329176676546,476.271055471069
489.39602686127853,534.3329176676558,476.2710554710665
489.3960268612797,534.3329176676571,476.271055471064
489.396026861281,534.3329176676583,476.2710554710615
489.3960268612822,534.3329176676597,476.271055471059
489.3960268612834,534.3329176676609,476.27105547105646
489.39602686128467,534.3329176676622,476.27105547105396
489.3960268612859,534.3329176676634,476.27105547105145
489.3960268612871,534.3329176676647,476.27105547104895
489.39602686128836,534.332917667666,476.27105547104645
489.39602686128956,534.3329176676673,476.27105547104395
489.3960268612908,534.3329176676685,476.27105547104145
489.39602686129206,534.3329176676698,476.27105547103895
489.39602686129325,534.3329176676712,476.27105547103645
489.3960268612945,534.3329176676724,476.27105547103395
489.39602686129575,534.3329176676737,476.27105547103145
489.39602686129695,534.3329176676749,476.27105547102894
489.3960268612982,534.3329176676763,476.27105547102644
489.3960268612994,534.3329176676775,476.27105547102394
489.39602686130064,534.3329176676788,476.27105547102144
489.3960268613019,534.33291766768,476.27105547101894
489.3960268613031,534.3329176676814,476.27105547101644
489.39602686130434,534.3329176676826,476.27105547101394
489.3960268613056,534.3329176676839,476.27105547101144
489.3960268613068,534.3329176676851,476.27105547100894
489.39602686130803,534.3329176676865,476.27105547100643
489.3960268613092,534.3329176676878,476.27105547100393
489.3960268613105,534.332917667689,476.27105547100143
489.3960268613117,534.3329176676903,476.27105547099893
489.3960268613129,534.3329176676915,476.27105547099643
489.39602686131417,534.3329176676929,476.2710554709939
489.3960268613154,534.3329176676941,476.27105547099137
489.3960268613166,534.3329176676954,476.27105547098887
489.39602686131786,534.3329176676966,476.27105547098637
489.39602686131906,534.332917667698,476.27105547098387
489.3960268613203,534.3329176676992,476.27105547098137
489.39602686132156,534.3329176677005,476.27105547097887
489.39602686132275,534.3329176677017,476.27105547097636
489.396026861324,534.3329176677031,476.27105547097386
489.39602686132525,534.3329176677044,476.27105547097136
489.39602686132645,534.3329176677056,476.27105547096886
489.3960268613277,534.3329176677069,476.27105547096636
489.3960268613289,534.3329176677082,476.27105547096386
489.39602686133014,534.3329176677095,476.27105547096136
489.3960268613314,534.3329176677107,476.27105547095886
489.3960268613326,534.332917667712,476.27105547095636
489.39602686133384,534.3329176677132,476.27105547095385
489.3960268613351,534.3329176677146,476.27105547095135
489.3960268613363,534.3329176677158,476.27105547094885
489.39602686133753,534.3329176677171,476.27105547094635
489.3960268613387,534.3329176677183,476.27105547094385
489.39602686134,534.3329176677197,476.27105547094135
489.3960268613412,534.332917667721,476.27105547093885
489.3960268613424,534.3329176677222,476.27105547093635
489.39602686134367,534.3329176677234,476.27105547093385
489.3960268613449,534.3329176677248,476.2710554709313
489.3960268613461,534.3329176677261,476.2710554709288
489.39602686134737,534.3329176677273,476.2710554709263
489.39602686134856,534.3329176677286,476.2710554709238
489.3960268613498,534.3329176677299,476.2710554709213
489.39602686135106,534.3329176677312,476.2710554709188
489.39602686135225,534.3329176677324,476.2710554709163
