Susceptible 1,Susceptible 2,Susceptible 3,Infected 1,Infected 2,Infected 3,Removed 1,Removed 2,Removed 3
2.483739129741044,2.7117988349065034,2.4171284434640747,10.217327646412924,11.155494102555208,9.943312089366836,574.5741654575125,627.3322082638656,559.164826032176
2.4809541552527676,2.708758140990723,2.414418158571191,10.098099439529504,11.025318231674685,9.827281431478712,574.696178638884,627.4654248286624,559.2835669749568
2.4782047478647495,2.7057562800316957,2.4117424869380297,9.980259482021332,10.896658081074786,9.712601791291316,574.81676800378,627.5970868402221,559.4009222867769
2.4754904188459292,2.7027927184211316,2.409100952926641,9.863791683947264,10.769496083126358,9.599257510149727,574.9359501308727,627.727212399782,559.5169081019291
2.4728106870036237,2.6998669307763983,2.406493088229289,9.748680140077036,10.643814871766347,9.487233109156337,575.0537414065852,627.8558193987877,559.6315403676189
2.4701650785575158,2.696978399801796,2.4039184317448603,9.63490912783588,10.519597280238633,9.376513287178584,575.1701580272727,627.982925521291,559.7448348460798
2.4675531270176396,2.6941266161541084,2.401376529459107,9.522463105273806,10.396826338860924,9.267082918881528,575.2852160013751,628.1085482463171,559.8568071166615
2.4649743725804925,2.69131107778317,2.3988669338439106,9.411326705846381,10.275485269058054,9.158927049416228,575.3989311552402,628.2327048544913,559.9674725817409
2.4624283638452975,2.688531291853881,2.396389205681407,9.301484749769664,10.15555749872229,9.052030907175308,575.5113191200529,628.3554124107566,560.0768464521433
2.459914654227576,2.6857867707715335,2.3939429103525858,9.192922217567633,10.037026629029949,8.946379875372863,575.6223953618736,628.4766878015314,560.1849437792736
2.457432804985359,2.683077035494045,2.3915276208939953,9.085624269255103,9.919876457648938,8.841959512540454,575.7321751594294,628.5965477081897,560.2917794315637
2.4549823839869087,2.680401614193907,2.389142916781942,8.97957623509678,9.804090968276745,8.738755543073575,575.8406736145871,628.7150086188618,560.3973681051419
2.452562965614468,2.677760042153054,2.3867883838409805,8.874763613775386,9.689654328684778,8.636753855488681,575.9479056542817,628.8320868304942,560.5017243256675
2.45017413066801,2.6751518616577323,2.3844636141524034,8.77117207055982,9.576550888762691,8.535940500680235,576.0538860324442,628.947798450911,560.6048624501647
2.4478154662666722,2.6725766218916753,2.382168205959479,8.668787435485113,9.464765178554766,8.436301690154144,576.1586293319202,629.0621594008843,560.7067966688844
2.44548656559977,2.6700338787193516,2.37990176336164,8.567595702299652,9.354281905779622,8.337823792730319,576.262149965772,629.1751854168311,560.8075410089073
2.4431870278955494,2.667523194628339,2.377663896314183,8.467583026301746,9.245085954097833,8.24049333346129,576.3644621794734,629.2868920526033,560.9071093352251
2.440916458392466,2.6650441386735424,2.375454220631495,8.36873572216334,9.137162381388194,8.144296992576496,576.4655800531142,629.3972946812673,561.0055153517936
2.438674468184345,2.6625962863292463,2.3732723578133434,8.271040262397007,9.03049641759082,8.049221603143037,576.5655175030881,629.5064084974091,561.1027726040458
2.4364606741946746,2.6601792193682217,2.371117935038849,8.174483275002522,8.925073462464788,7.955254150938834,576.664288284472,629.6142485194964,561.1988944790243
2.4342746991054467,2.6577925257458066,2.368990585104335,8.079051541437066,8.820879083489759,7.862381773353591,576.7619059931268,629.7208295920944,561.2938942065434
2.43211617113595,2.6554357995003866,2.3668899461759305,7.984731995653622,8.717899014242866,7.770591755080797,576.8583840668799,629.8261663875874,561.3877848637438
2.429984723997771,2.653108640634616,2.3648156617597196,7.891511721884936,8.61611915221748,7.679871527578176,576.953735787787,629.9302734084789,561.480579375662
2.427879996789169,2.6508106550476263,2.362767380615549,7.799377953197273,8.515525557698655,7.590208667105413,577.0479742836834,630.0331649885849,561.5722905172788
2.4258016338811235,2.648541454518009,2.3607447566813446,7.70831807048361,8.416104453636786,7.501590892441829,577.1411125293051,630.1348552931762,561.6629309158766
2.42374928484225,2.646300656445295,2.3587474489464664,7.61831959937136,8.317842220773978,7.414006064110417,577.2331633494563,630.2353583241115,561.7525130519431
2.42172260433098,2.6440878837948274,2.356775121367983,7.529370208886462,8.220725396768573,7.327442182333231,577.3241394204524,630.3346879207672,561.8410492612991
2.4197212520284714,2.641902765024243,2.3548274427949583,7.441457710126731,8.124740674513614,7.24188738551858,577.4140532715144,630.4328577617928,561.928551736687
2.417744892727241,2.6397449341379033,2.3529040869752316,7.354570056824302,8.029874900895033,7.157329949897157,577.5029172841178,630.5298813662977,562.0150325281286
2.4157931960227255,2.637614030403404,2.3510047323487875,7.268695340981851,7.936115074221218,7.073758286280557,577.5907436966644,630.6257720967061,562.1005035463719
2.413865836265814,2.6355096982901762,2.3491290619813827,7.183821791746516,7.843448342525797,6.991160938711067,577.6775446056563,630.7205431605148,562.184976564309
2.411962492500061,2.6334315873943335,2.3472767634963465,7.09993777402754,7.751862001877534,6.909526583087391,577.763331967141,630.814207612059,562.2684632184175
2.410082848498992,2.6313793524376665,2.3454475291576027,7.017031787345809,7.661343495914082,6.828844027839971,577.8481175978238,630.9067783529794,562.3509750080035
2.4082265925778246,2.629352653095645,2.3436410556460627,6.935092463806189,7.571880412929487,6.749102210451833,577.9319131772847,630.9982681353061,562.4325232989029
2.4063934174990416,2.6273511538965577,2.3418570439635777,6.854108566434773,7.483460483979377,6.6702901957077545,578.0147302497351,631.0886895634555,562.5131193253292
2.404583020414931,2.625374524149445,2.3400951993868278,6.774068987669554,7.396071581395374,6.592397174612873,578.0965802255845,631.1780550957867,562.5927741910007
2.402795102867966,2.6234224379948334,2.3383552314659117,6.694962749066053,7.30970171877807,6.515412463189075,578.1774743817349,631.2663770445586,562.6714988703454
2.4010293706815378,2.6214945742663267,2.336636853919443,6.616778999247062,7.224339048657752,6.43932550084664,578.2574238637403,631.3536675784073,562.7493042102344
2.3992855338324146,2.619590616320642,2.3349397845123807,6.539507011559479,7.139971859766063,6.364125848685022,578.336439688277,631.4399387252446,562.8262009318033
2.3975633064036446,2.617710252006453,2.3332637450098077,6.463136183019676,7.0565885760191644,6.28980318810534,578.4145327442454,631.5252023733055,562.9021996318857
2.3958624065768745,2.615853173638004,2.331608461155733,6.387656033630216,6.974177755319058,6.216347320114985,578.4917137934615,631.6094702723742,562.9773107837302
2.394182556602362,2.6140190779506853,2.329973662634765,6.313056205423275,6.892728088210261,6.143748164371306,578.5679934716429,631.6927540351703,563.051544737995
2.3925234826071793,2.612207665925744,2.328359082909642,6.239326459522343,6.812228395487606,6.071995756333275,578.643382291539,631.7750651399181,563.1249117257581
2.3908849145765037,2.6104186427549787,2.326764459191562,6.166456675323783,6.732667626926036,6.001080246437062,578.7178906437681,631.8564149316504,563.1974218593724
2.3892665863164098,2.6086517178003326,2.325189532415481,6.094436849324741,6.654034860247014,5.930991899237719,578.7915287980272,631.9368146232841,563.2690851333476
2.3876682354329564,2.6069066045718543,2.323634047237997,6.023257094083597,6.576319300378327,5.861721092837403,578.8643069041519,632.0162752963814,563.3399114249254
2.3860896031813814,2.605183020560274,2.322097751857189,5.95290763610991,6.499510276412963,5.793258316048504,578.9362349943773,632.0948079043583,563.409910497095
2.3845304344321465,2.603480687200372,2.3205803979926296,5.8833788147174335,6.423597240637987,5.72559416759453,579.007322984519,632.1724232734932,563.4790919994134
2.382990477631948,2.601799329833635,2.319081740844257,5.814661081031078,6.348569767448215,5.6587193549813035,579.0775806750056,632.2491321040495,563.547465469175
2.3814694848059115,2.600138677725549,2.317601539083043,5.746744997672039,6.274417552944667,5.592624693667536,579.1470177511907,632.3249449706611,563.61504033225
2.379967211401177,2.5984984638735424,2.3161395547161767,5.679621235873205,6.201130411890585,5.527301105030935,579.2156437863943,632.3998723255672,563.6818259052536
2.3784834162558184,2.5968784249803485,2.3146955530513997,5.613280574625061,6.128698276755399,5.462739615286034,579.2834682427876,632.4739244995956,563.7478313966634
2.3770178615591577,2.595278301408281,2.3132693026569466,5.5477138996275555,6.0571111965053035,5.398931354461487,579.3505004724818,632.5471117034177,563.8130659078823
2.37557031286904,2.5936978371811925,2.311860575375085,5.4829122029702715,5.9863593359513745,5.3358675562529205,579.4167497178292,632.6194440281988,563.8775384333728
2.3741405389617927,2.592136779841738,2.3104691461796327,5.418866580640421,5.916432973394014,5.273539555378192,579.4822251140663,632.6909314480956,563.941257863443
2.372728311798438,2.590594880409175,2.309094793141887,5.355568231540157,5.84732249945118,5.211938786668081,579.5469356903299,632.761583821471,564.0042329851908
2.371333406483867,2.589071893333981,2.3077372973919092,5.29300845641012,5.779018415893146,5.15105678405882,579.6108903707745,632.8314108921043,564.06647248355
2.3699556012740417,2.5875675765130057,2.3063964431372193,5.231178657361391,5.7115113354787,5.090885180347393,579.6740979750331,632.9004222893396,564.127984941516
2.3685946774585163,2.586081691153141,2.3050720175362347,5.1700703358235724,5.6447919793446655,5.031415704980455,579.7365672203865,632.9686275308336,564.188778842484
2.3672504193168336,2.5846140017247503,2.3037638106577774,5.109675091431365,5.578851175845166,4.972640183008408,579.7983067229204,633.0360360237614,564.2488625713345
2.3659226140791545,2.583164275919831,2.3024716154438036,5.049984620984128,5.513679859455321,4.914550534084601,579.8593249986053,633.1026570659562,564.3082444154722
2.364611051940371,2.5817322846701987,2.3011952277136927,4.9909907183191455,5.4492690704988425,4.857138772045811,579.919630463409,633.1684998461623,564.3669325652411
2.363315525954082,2.580317802029505,2.2999344460695585,4.932685272196113,5.385609952963861,4.800397003115994,579.9792314355184,633.233573446338,564.4249351158151
2.362035831982224,2.5789206051183293,2.2986890718474084,4.8750602651028725,5.322693753204314,4.744317424747755,580.0381361365835,633.2978868430087,564.4822600684055
2.3607717686625285,2.5775404740889036,2.297458909083846,4.818107772348544,5.260511818922285,4.688892324691528,580.0963526926574,633.3614489083201,564.5389153312252
2.359523137463825,2.5761771921765484,2.29624376457389,4.761819962438118,5.19905559948543,4.634114081587165,580.1538891337666,633.4242684096694,564.5949087188395
2.3582897425301717,2.5748305455392466,2.295043447714717,4.7061890943206235,5.138316643018214,4.579975162032424,580.2107533968177,633.4863540127739,564.6502479552535
2.3570713906208014,2.573500323193345,2.293857770446534,4.65120751605587,5.078286594956985,4.526468119250009,580.2669533269918,633.547714283181,564.7049406753041
2.355867891094483,2.5721863169938195,2.292686547238483,4.596867664138745,5.018957197283586,4.473585592495615,580.3224966784352,633.608357687054,564.7589944252666
2.354679055863199,2.5708883215837504,2.2915295950434387,4.543162062369244,4.960320287290214,4.421320305954054,580.377391115436,633.6682925924574,564.8124166640032
2.353504699345823,2.5696061343438052,2.2903867332528014,4.4900833207225,4.90236779634427,4.369665067635391,580.4316442136001,633.7275272706433,564.8652147641125
2.352344638453671,2.5683395553759287,2.2892577836834804,4.437624134715317,4.84509174920617,4.318612768795036,580.4852634604994,633.7860698967492,564.917396012522
2.351198692865839,2.5670883877981154,2.2881425708574867,4.385777289286976,4.788484268374885,4.268156388117852,580.5382562515156,633.8439285451583,564.9689676060252
2.3500666845664244,2.565852437246834,2.2870409215362106,4.334535651181751,4.732537565627418,4.218288983767878,580.5906298979203,633.9011111984571,565.0199366596963
2.3489484378521834,2.564631511884456,2.2859526647297264,4.283892168659887,4.677243941720251,4.169003693171938,580.6423916271565,633.9576257477266,565.0703102070987
2.347843779356731,2.563425422424435,2.284877631722799,4.233839871466162,4.6225957863776665,4.120293733075066,580.6935485828457,634.0134799925291,565.1200952002025
2.346752538009068,2.5622339820859934,2.2838156560345757,4.184371869775486,4.568585577140768,4.0721523985163905,580.744107825884,634.0686816421045,565.1692985104494
2.345674544992111,2.5610570065488067,2.2827665733782827,4.135481353138499,4.51520587821649,4.024573061805016,580.7940763355381,634.123238316566,565.217926929817
2.344609633756917,2.55989431396943,2.281730221674231,4.087161590379821,4.46244934037159,3.9775491723860217,580.8434610095319,634.1771575469903,565.2659871709401
2.3435576402659546,2.5587457252516046,2.2807064412820486,4.039405933413883,4.4103087051239385,3.931074260366954,580.8922686599888,634.2304467709557,565.3134858633514
2.3425184025076016,2.5576110635087588,2.279695074535375,3.992207808595794,4.358776795260694,3.8851419283974042,580.9405060225653,634.2831133425618,565.3604295620676
2.341491760573385,2.5564901541502802,2.2786959658151784,3.9455607176973895,4.307846515914582,3.8397458525420913,580.9881797553978,634.3351645312664,565.4068247466431
2.3404775566609617,2.555382824885473,2.2777089615519985,3.8994582376131186,4.25751085424687,3.794879781967127,581.0352964393945,634.3866075221989,565.4526778214813
2.3394756350372905,2.5542889056833937,2.2767339101900856,3.853894019385092,4.207762878383537,3.750537537990132,581.0818625792463,634.4374494172642,565.4979951168203
2.338485842001808,2.5532082287326876,2.2757706621515434,3.8088617872281385,4.158595736351452,3.706713013130356,581.1278846044386,634.4876972362471,565.5427828897186
2.337508025928411,2.5521406284862693,2.274819069876383,3.7643553389789908,4.110002656528936,3.6634001715332682,581.1733688687611,634.5373579163161,565.5870473235909
2.336542037434069,2.551085941842339,2.273878987984553,3.720368548833755,4.061976950529654,3.6205930516036027,581.2183216474007,634.5864383089593,565.6307945254124
2.3355877289431963,2.5500440076748596,2.2729502728559345,3.676895359166342,4.014512004475388,3.5782857581002134,581.2627491455589,634.634945189181,565.6740305340445
2.3346449547953583,2.549014666948999,2.2720327827337012,3.633929782165297,3.9676012807095273,3.5364724637068794,581.3066574967078,634.6828852536728,565.7167613185601
2.333713571231637,2.547997762705932,2.2711263777108015,3.5914658992779485,3.9212383171788905,3.495147408486896,581.3500527631588,634.7302651214466,565.758992778803
2.33279343636191,2.5469931400270966,2.2702309196980517,3.549497860309623,3.875416726448768,3.454304899004778,581.3929409369968,634.7770913348555,565.8007307462979
2.331884410132126,2.546000645998448,2.2693462723922324,3.508019882522871,3.8301301947179556,3.4139393074479605,581.4353279410133,634.823370360615,565.8419809851605
2.3309863543910216,2.5450201297831017,2.2684723013454255,3.4670262515995756,3.785372482934284,3.3740450727006004,581.4772196276778,634.869108588614,565.8827491909548
2.330099132970326,2.5440514427086893,2.267608874048094,3.426511322855893,3.7411374281952026,3.334616701682314,581.5186217778421,634.9143123304275,565.9230409892704
2.3292226113360197,2.543094437887129,2.2667558595754054,3.386469514420855,3.6974189360870975,3.2956487622657327,581.5595401079114,634.9589878273572,565.9628619431596
2.3283566566951506,2.542148970330985,2.2659131286974024,3.3468953089498124,3.6542109826479643,3.257135885137615,581.5999802680234,635.0031412483524,566.0022175511657
2.327501137973183,2.5412148969287,2.2650805538573526,3.3077832529123445,3.6115076135952053,3.219072763118276,581.6399478427828,635.0467786908075,566.041113248025
2.32665592578479,2.5402920764126784,2.2642580091434197,3.269127955757276,3.5693029434148507,3.181454150352229,581.6794483521263,635.0899061815038,566.0795544055051
2.325820892404641,2.539380369327368,2.2634453702603325,3.230924089077689,3.5275911544507825,3.1442748614988343,581.7184872521862,635.1325296775532,566.1175463332415
2.324995911889983,2.538479638166898,2.2626425146430456,3.19316638889653,3.4863664994099963,3.107529773748876,581.7570699328819,635.1746550637546,566.1550942766087
2.324180859941775,2.5375897472206734,2.2618493213258333,3.155849652577312,3.4456232979840844,3.071213823973755,581.7952017211494,635.2162881561267,566.1922034197011
2.32337561388402,2.536710562550995,2.2610656709219508,3.1189687381646385,3.4053559361305816,3.035322008075073,581.8328878816199,635.2574347026498,566.2288788860037
2.322580052555015,2.5358419518722957,2.2602914455209016,3.0825185619140245,3.3655588633721862,2.999849378694485,581.8701336191995,635.2981003860868,566.2651257407853
2.3217940563520254,2.5349837846017533,2.2595265287292188,3.0464940989758773,3.326226593548755,2.9647910457798816,581.9069440783405,635.3382908231808,566.3009489904916
2.3210175072036314,2.534135931829111,2.258770805643593,3.0108903825924727,3.2873537039415193,2.930142175804983,581.9433243438724,635.3780115655607,566.3363535835522
2.3202502885427188,2.5332982662872054,2.258024162824603,2.9757025033084186,3.2489348344118274,2.895897991001343,581.9792794418173,635.4172681006322,566.3713444111748
2.319492285416863,2.5324706624680005,2.2572864884013915,2.9409256111312936,3.2109646896049906,2.8620537714093266,582.0148143371202,635.4560658492584,566.4059263051901
2.3187433843994576,2.531652996527664,2.256557671986416,2.906554913412683,3.1734380367090966,2.828604852838665,582.0499339358563,635.4944101680946,566.4401040401757
2.3180034734423463,2.5308451461297445,2.2558376045344484,2.872585671472551,3.1363497019089537,2.795546623627571,582.0846430887535,635.5323063532927,566.4738823368388
2.317272441937108,2.530046990509289,2.2551261784004244,2.8390132017042102,3.099694571494903,2.762874525683421,582.118946590027,635.5697596393272,566.507265860917
2.316550180695259,2.5292584104511455,2.2544232873200114,2.8058328749375305,3.063467591162848,2.730584053858388,582.1528491780355,635.6067751997175,566.5402592238224
2.3158365819291933,2.528479288269066,2.2537288263908675,2.7730401158175493,3.027663765330814,2.6986707553393323,582.1863555359215,635.6433581477316,566.5728669832706
2.3151315392338567,2.5277095077856147,2.253042692054592,2.7406304021984944,2.9922781564720333,2.667130229051948,582.2194702922359,635.679513537074,566.6050936438943
2.3144349475690613,2.526948954312892,2.2523647820797223,2.708599264555158,2.9573058844755957,2.635958125094188,582.252198021544,635.715246362543,566.6369436578269
2.313746703239069,2.5261975146341165,2.2516949955575063,2.676942285477886,2.9227421264106193,2.60515014471113,582.2845432449512,635.7505615602868,566.6684214247322
2.3130667038797563,2.525455076985903,2.2510332328745166,2.645655099048363,2.8885821155431817,2.5747020392436575,582.3165104307401,635.7854640088025,566.6995312928826
2.312394848444102,2.5247215310413837,2.2503793956943574,2.614733390278228,2.8548211406388493,2.544609609457928,582.348103994946,635.8199585296512,566.7302775598484
2.3117310371862,2.523996767894179,2.2497333869477956,2.5841728946066755,2.8214545455289777,2.514868705225907,582.3793283018755,635.8540498879083,566.760664472827
2.3110751716472455,2.5232806800431473,2.2490951108192654,2.553969397389102,2.7884777285553257,2.4854752250318715,582.4101876646321,635.887742792733,566.7906962291496
2.3104271546422526,2.522573161377951,2.248464472734089,2.524118733401283,2.7558861420318763,2.4564251154940893,582.4406863456248,635.9210418979216,566.8203769767725
2.3097868902475036,2.5218741071654196,2.247841379346412,2.494616786359074,2.723675291723851,2.427714370901665,582.4708285570619,635.953951802442,566.8497108147526
2.309154283770701,2.5211834140173384,2.247225738509503,2.4654594881064584,2.691840735965507,2.399339032401549,582.5006184617914,635.9864770513484,566.8787017940897
2.3085292415337415,2.5205009796567364,2.2466174590552925,2.436642814196417,2.6603780808464252,2.3712951833919935,582.5300601779385,636.018622140828,566.9073539225535
2.3079116711172043,2.5198267031807537,2.246016451043865,2.408162788365198,2.6292829850917867,2.343578954264922,582.5591577741862,636.0503915130586,566.9356711596921
2.30730148132162,2.5191604850189386,2.2454226257246326,2.3800154815536136,2.5985511589992467,2.31618652141417,582.5879152707934,636.0817895573128,566.9636574178621
2.3066985821080155,2.5185022268692756,2.244835895476385,2.3521970105307295,2.5681783629426964,2.2891141058245483,582.6163366410299,636.112820611519,566.9913165637
2.306102884583595,2.5178518316827763,2.244256173793252,2.324703537388211,2.5381604068253094,2.262357972575115,582.6444258116968,636.1434889628229,567.0186524186327
2.3055143009878183,2.517209203648521,2.2436833752710434,2.297531269043805,2.508493149542821,2.2359144303509004,582.672186663637,636.1737988481395,567.0456687593792
2.3049327446788817,2.5165742481791478,2.243117415593969,2.270676456753956,2.4791724984570433,2.209779830963087,582.6996230322358,636.2037544546947,567.0723693184441
2.3043581301076284,2.5159468718785467,2.2425582115081677,2.2441353954157033,2.4501944085118397,2.1839505686569263,582.7267387081453,636.2333599209405,567.098757784836
2.303790372741608,2.5153269824392477,2.242005680743021,2.2179044220253123,2.421554879933414,2.158423078572417,582.7535374389016,636.2626193389584,567.1248378056856
2.303229389151269,2.5147144887679582,2.241459742102104,2.1919799168892564,2.3932499605297513,2.1331938379672613,582.7800229276279,636.2915367520334,567.1506129849316
2.3026750969694367,2.5141093009325908,2.2409203154214876,2.1663583026883186,2.3652757443936627,2.108259365283918,582.8061988340106,636.320116156005,567.1760868842956
2.3021274148692625,2.513511330135192,2.2403873215473302,2.1410360438574223,2.3376283711289356,2.0836162195328822,582.8320687749416,636.3483615000673,567.2012630239207
2.3015862625510124,2.5129204886971963,2.2398606823226794,2.1160096461176803,2.310304025326081,2.0592609998280547,582.8576363249996,636.3762766873083,567.2261448828501
2.3010515607291393,2.5123366900449726,2.2393403205745313,2.0912756560156915,2.2832989360451497,2.035190344928672,582.8829050169235,636.4038655752415,567.2507358994975
2.3005232311196453,2.511759848695667,2.238826160101155,2.06683066047008,2.256609376305621,2.0114009327877818,582.9078783420786,636.4311319763304,567.2750394721118
2.3000011964135245,2.511189880234302,2.23831812565747,2.042671285963003,2.230231662502512,1.987889480095156,582.9325597512918,636.458079658595,567.299058959248
2.2994853802352804,2.5106267012815047,2.2378161429383194,2.018794197351001,2.2041621537429816,1.9646527418137787,582.9569526560821,636.4847123463073,567.3227976802484
2.298975707192475,2.5100702295192083,2.2373201385761,1.995196098997039,2.178397251706435,1.9416875108002971,582.981060427479,636.5110337201062,567.3462589156242
2.298472102839454,2.509520383661906,2.2368300401252728,1.9718737337139909,2.1529334000216362,1.9189906173585685,583.0048863971151,636.5370474176482,567.3694459075166
2.297974493662553,2.5089770834416742,2.2363457760504355,1.9488238822557251,2.1277670837714937,1.8965589288178355,583.0284338577503,636.5627570341185,567.3923618601322
2.297482807067868,2.5084402495949343,2.235867275715003,1.926043362873622,2.1028948290179006,1.8743893491194024,583.0517060637272,636.5881661227187,567.4150099401661
2.2969969713692504,2.5079098038494663,2.235394469370142,1.9035290308785646,2.0783132023332533,1.8524788184098033,583.0747062314209,636.6132781951487,567.4373932772206
2.296516915776515,2.507385668911669,2.234927288143952,1.8812777782083965,2.0540188103386394,1.8308243126404662,583.0974375396839,636.6380967220811,567.4595149642162
2.2960425703786096,2.5068677684535894,2.234465664006955,1.8592865330263508,2.0300082992763437,1.8094228425668528,583.1199031302639,636.6626251336012,567.4813780584268
2.2955738661292906,2.506356027100414,2.234009529748243,1.8375522593138598,2.006278354577006,1.7882714530180226,583.1421061082257,636.6868668196536,567.5029855822345
2.2951107348483117,2.5058503704195956,2.2335588190215523,1.816071956394634,1.9828257003530454,1.767367223938951,583.1640495424258,636.7108251305582,567.5243405220405
2.2946531092042597,2.5053507249085447,2.2331134663070014,1.7948426585542867,1.9596470989963761,1.7467072692951402,583.1857364659102,636.7345033774259,567.545445829399
2.294200922703431,2.5048570179830922,2.232673406899598,1.7738614346371937,1.9367393507521993,1.7262887366558708,583.2071698763281,636.7579048325954,567.5663044214458
2.2937541096790373,2.5043691779662174,2.2322385768984963,1.7531253876482813,1.9140992932988858,1.7061088067967298,583.2283527363413,636.7810327300655,567.5869191813061
2.2933126052806085,2.503887134077018,2.2318089131964314,1.7326316543603704,1.8917238013346265,1.6861646933067387,583.2492879740275,636.803890265919,567.6072929584983
2.292876345395867,2.5034108163665194,2.231384353415453,1.7123774029527723,1.8696097847875965,1.666453640591217,583.2699784853197,636.8264806001765,567.6274285709948
2.292445266954898,2.5029401559138336,2.2309648361398016,1.6923598419432557,1.8477541936020858,1.6469729310428285,583.2904271247702,636.8488068518149,567.6473287978188
2.292019307378347,2.502475084403333,2.2305503004774074,1.6725762039663514,1.826154006721332,1.6277198717622592,583.3106367223235,636.8708721102064,567.6669963927616
2.2915984049951423,2.502015534494175,2.2301406863972035,1.6530237577075537,1.8048062417026731,1.6086918042467917,583.3306100709653,636.8926794251345,567.6864340743571
2.2911824988986016,2.501561439676147,2.2297359346078163,1.6336998037281385,1.7837079507432536,1.5898861008913177,583.3503499310413,636.9142318109122,567.7056445295018
2.2907715289383943,2.5011127342595847,2.229335986548854,1.6146016741510016,1.7628562202866067,1.5713001646585176,583.3698590305785,636.9355322467857,567.7246304137933
2.2903654357125047,2.5006693533652746,2.228940784382192,1.5957267323464976,1.7422481706292399,1.5529314287490412,583.3891400656089,636.9565836773376,567.7433943518693
2.2899641605591983,2.500231232914372,2.2285502709832588,1.5770723726182763,1.7218809555272168,1.5347773562716855,583.4081957004904,636.9773890128907,567.7619389377453
2.2895676455481198,2.499798309618137,2.22816438993287,1.5586360198604183,1.7017517618062692,1.51683543992874,583.4270285682594,636.9979511299078,567.7802667351385
2.289175833426636,2.499370520958849,2.2277830855373937,1.5404151277245457,1.68185780915501,1.4991032024884858,583.4456412725168,637.0182728712184,567.7983802769742
2.288788667629323,2.498947805183172,2.2274063028089426,1.522407178889101,1.6621963496598224,1.481578196147154,583.4640363871497,637.0383570464892,567.8162820660439
2.2884060922869325,2.498530101295422,2.227033987445899,1.504609685311032,1.6427646673419058,1.464258001900175,583.4822164560703,637.0582064326948,567.833974575654
2.288028052206042,2.4981173490481208,2.226666085828401,1.4870201875145288,1.6235600779158315,1.4471402293075961,583.5001839939476,637.0778237743681,567.8514602498642
2.2876544929186506,2.497709488988772,2.2263025449199185,1.4696362563835141,1.604579929664999,1.4302225133551718,583.517941484366,637.0972117826782,567.8687415067252
2.287285360626212,2.4973064624073587,2.2259433123274435,1.4524554911154748,1.5858216021542635,1.4135025162683506,583.5354913819265,637.1163731367702,567.8858207364046
2.2869206021871347,2.4969082113247243,2.225588336296357,1.4354755187562653,1.5672825058333348,1.396977927286384,583.5528361127248,637.1353104841737,567.9027003014178
2.2865601651181673,2.496514678482039,2.225237565696985,1.4186939942168142,1.5489600815428235,1.3806464622288135,583.5699780743331,637.154026441307,567.9193825370747
2.2862039975780335,2.4961258072500994,2.2248909501043164,1.4021085995252465,1.5308517976324283,1.3645058662457852,583.5869196365649,637.1725235964493,567.9358697486504
2.285852048368904,2.4957415417047195,2.224548439694495,1.38571704400846,1.5129551522062012,1.3485539102006217,583.6036631412908,637.1908045074209,567.9521642151053
2.285504266926928,2.495361826600242,2.2242099852537027,1.3695170639035907,1.4952676722229479,1.332788390958259,583.6202109028376,637.2088717025086,567.9682681887884
2.2851606033066805,2.4949866073672435,2.223875538175676,1.3535064217783779,1.477786913450036,1.317207131206741,583.6365652085831,637.2267276805145,567.9841838956181
2.2848210081537297,2.4946158301532333,2.223545050440911,1.3376829055720187,1.4605104619468634,1.3018079785051624,583.6527283199424,637.2443749092316,567.9999135360545
2.284485432720938,2.4942494417433454,2.223218474628325,1.3220443290929673,1.443435931148768,1.2865888059298942,583.6687024718543,637.2618158284395,568.0154592844424
2.284153828851401,2.4938873895725653,2.22289576390216,1.3065885314054502,1.4265609623066933,1.2715475115017212,583.6844898734114,637.2790528494523,568.0308232895968
2.2838261489844807,2.493529621723556,2.2225768719926586,1.2913133770300012,1.409883224295405,1.2566820175205773,583.7000927076538,637.2960883553126,568.0460076754873
2.283502346164977,2.49317608692236,2.222261753175962,1.276216756254892,1.3934004133299795,1.2419902698907652,583.7155131312484,637.3129247010792,568.0610145419339
2.283182374000547,2.4928267345231063,2.2219503622886445,1.2612965835825403,1.3771102526029857,1.227470238481117,583.7307532760851,637.3295642142053,568.0758459642309
2.28286618666787,2.492481514503058,2.2216426547096537,1.2465507979325023,1.3610104919958936,1.2131199165113675,583.7458152490678,637.3460091948325,568.0905039937795
2.282553738902196,2.492140377440442,2.2213385863817563,1.231977362193193,1.3450989072966784,1.1989373212733756,583.7607011325729,637.3622619165943,568.1049906573454
2.282244985989883,2.4918032745054806,2.221038113804928,1.2175742629293098,1.3293732998519485,1.1849204938723008,583.7754129847491,637.378324626974,568.1193079573234
2.2819398837643696,2.491470157465363,2.2207411940000488,1.2033395102638857,1.3138314966763776,1.1710674979313231,583.78995283964,637.3941995471897,568.1334578730692
2.2816383885970555,2.4911409786691485,2.2204477845164603,1.1892711375017002,1.298471349905978,1.1573764198256589,583.8043227075696,637.4098888727563,568.1474423606585
2.2813404573906904,2.490815691064995,2.2201578434138445,1.1753672008766323,1.2832907373953049,1.1438453679569098,583.8185245754009,637.4253947728711,568.1612633536299
2.2810460475714436,2.490494248178969,2.2198713292614896,1.1616257792371782,1.2682875619297294,1.1304724727288389,583.8325604068597,637.4407193912226,568.1749227630103
